3.925119460187070364e-01 1.359898127316427341e-01
3.970579228962359264e-01 1.334501784113376055e-01
4.016140299257758839e-01 1.308385106589655955e-01
4.061800401092857671e-01 1.281546644375030908e-01
4.112647234751181102e-01 1.250877829149366072e-01
4.204462631960375063e-01 1.193417546516215150e-01
4.255627384457788542e-01 1.160238075153769699e-01
4.353134350722290269e-01 1.094714714693967444e-01
4.404602640517005785e-01 1.058918477406220332e-01
4.451008489715773120e-01 1.025927108717095415e-01
4.476823190128982333e-01 1.007280862264102322e-01
4.487155688660816044e-01 9.997587477484981555e-02
4.687799679256395291e-01 8.413656104153788284e-02
4.882945501318542436e-01 6.725083267923186170e-02
5.078092168684271712e-01 4.895948765683257736e-02
5.273568504247866384e-01 2.926251662786347532e-02
5.508007394341764007e-01 3.906548253581746018e-03
5.742447129738733613e-01 -2.316537719958246949e-02
6.015850264969082595e-01 -5.658998616665723153e-02
6.406472422594846616e-01 -1.064439443757796422e-01
6.836057980053980021e-01 -1.609528920357810033e-01
7.077664175893150222e-01 -1.893381706553736721e-01
7.086655006379076749e-01 -1.903215359022746578e-01
7.153553033199820943e-01 -1.976048255455553626e-01
7.237035181754818414e-01 -2.064379131225840269e-01
7.287341270160285767e-01 -2.115347639933247981e-01
7.345455845206692036e-01 -2.171570986709447371e-01
7.387440110123572046e-01 -2.210228116786957242e-01
7.439056001497733606e-01 -2.255352772917463278e-01
7.477658358596550592e-01 -2.287311626371612561e-01
7.525429387621973554e-01 -2.324700856876835975e-01
7.561956645550436118e-01 -2.351666273278752994e-01
7.607183252571789733e-01 -2.383104863012425190e-01
7.642621555977123782e-01 -2.406241097223978942e-01
7.686259620274222826e-01 -2.432941053898249328e-01
7.720224694513410091e-01 -2.452372981122568352e-01
7.730304394937324020e-01 -2.457915009791558636e-01
7.734523008306293246e-01 -2.460204169486413239e-01
7.812779476172173609e-01 -2.496896568476994205e-01
7.891035944037281258e-01 -2.525374348925412682e-01
7.970871987912139245e-01 -2.545298087491912886e-01
7.988006521319334086e-01 -2.548532474245234214e-01
8.020130853321610909e-01 -2.553245422796823205e-01
8.037009013805580526e-01 -2.555016413456151492e-01
8.068643593678243020e-01 -2.557029139807168727e-01
8.085259566007056975e-01 -2.557404467759882838e-01
8.116393409423178218e-01 -2.556844912753153953e-01
8.132741378364913842e-01 -2.555892311386636084e-01
8.163363500997542488e-01 -2.552888415864988381e-01
8.179437651320292657e-01 -2.550675618566613512e-01
8.195415663394712835e-01 -2.548042380677199570e-01
8.228828173219312481e-01 -2.541139140550323638e-01
8.261802553581445441e-01 -2.532474617671640060e-01
8.278979293124960614e-01 -2.527232730673983907e-01
8.314645238182802878e-01 -2.514755063727939777e-01
8.351412746817842292e-01 -2.499640554255395664e-01
8.389187660498308441e-01 -2.481730928435085248e-01
8.429464291983668200e-01 -2.459975640326094171e-01
8.468910702297131055e-01 -2.436006017628727927e-01
8.512086603520454542e-01 -2.406745960703310649e-01
8.554181358915775579e-01 -2.375170842357211265e-01
8.600938882764028737e-01 -2.336563730009144912e-01
8.646225571962279366e-01 -2.295616877663783639e-01
8.671041215120435242e-01 -2.271693003501449870e-01
8.719224330208473761e-01 -2.222230323484168379e-01
8.770450972145594770e-01 -2.165276611912488880e-01
8.821557046595202012e-01 -2.103968950612465083e-01
8.876510468489172689e-01 -2.033055713526263908e-01
8.930748767434973923e-01 -1.958041023649705059e-01
8.988916064397955985e-01 -1.872189434657348106e-01
9.046419292811780366e-01 -1.782199747646798782e-01
9.111432376732279126e-01 -1.675723013322685806e-01
9.152247039250072103e-01 -1.608551871255408383e-01
9.168533372820827365e-01 -1.582862403578107202e-01
9.175705323840486205e-01 -1.572088672462104431e-01
9.179046056624491357e-01 -1.567247963524589505e-01
9.336306397447052818e-01 -1.284410272895079586e-01
9.531782733010624176e-01 -9.059874526637039238e-02
9.961368290469717612e-01 -3.870014936272879718e-03
